IDEmbarcacao;Nome da Embarcação;Ano da Construção da Embarcação;Codigo do Tipo de Material do Casco;Tipo de Material do Casco;Codigo do Tipo da Embarcação;Tipo de Embarcação;Codigo do País Atual;Codigo do País de Origem;Boca;Calado;Comprimento;TPB
59929;BEIRA MAR XVII;2002;3;Madeira;59;TRAINEIRA;BR;BR;3,6;1,4;12;
59926;BEIRA MAR XXV;2011;3;Madeira;59;TRAINEIRA;BR;BR;5,05;0,8;20,5;
52060;S2 HENRIQUE;2010;4;Fibra de Vidro;59;TRAINEIRA;BR;BR;3,1;0,8;10,1;4,92
55727;POLARES II;1998;;;59;TRAINEIRA;BR;BR;;;;5
59934;BEIRA MAR XXVII;2012;3;Madeira;59;TRAINEIRA;BR;BR;4,8;1,15;16,6;0,01
37158;MCS 06;1999;4;Fibra de Vidro;59;TRAINEIRA;BR;BR;2,7;0,8;8,5;2
55314;SECRETA RIO V;2003;3;Madeira;59;TRAINEIRA;BR;BR;3,44;0,86;11,9;5,52
55459;BIG BROTHER;2002;3;Madeira;59;TRAINEIRA;BR;BR;4;0,8;13,6;9,62
41380;ORION V;2003;4;Fibra de Vidro;59;TRAINEIRA;BR;BR;3,21;0,6;10;3,8
43156;LUAMAR III;2008;4;Fibra de Vidro;59;TRAINEIRA;BR;BR;4,47;0,75;13,1;7,62
47298;GIRASSOL XIX;1996;3;Madeira;59;TRAINEIRA;BR;BR;3,4;1,2;11,47;7,91
59935;BEIRA MAR XXIX;2013;3;Madeira;59;TRAINEIRA;BR;BR;6,2;;20;76,25
41808;BONA AMIGO VI;2008;3;Madeira;59;TRAINEIRA;BR;BR;3,88;0,9;11,9;7,93
54484;MANCHA I;1989;3;Madeira;59;TRAINEIRA;BR;BR;2,85;0,9;11,4;5,65
10156;VENCEDOR I;1994;3;Madeira;59;TRAINEIRA;BR;BR;4,9;2,4;19,5;38
41934;O PATRIOTA;2005;3;Madeira;59;TRAINEIRA;BR;BR;4,1;0,87;12,95;5,5
55535;TUCKADA;2005;3;Madeira;59;TRAINEIRA;BR;BR;4,12;1,25;14;16,7
50880;S2 GRATIA PLENA;2003;;;59;TRAINEIRA;BR;BR;4;;11,8;10,95
42200;ROSA DOS VENTOS VII;2007;3;Madeira;59;TRAINEIRA;BR;BR;6,5;1,1;19,1;53,62
41967;GIRASSOL X;2001;3;Madeira;59;TRAINEIRA;BR;BR;4,6;1;14,3;8,3
59933;BEIRA MAR XXVI;2012;3;Madeira;59;TRAINEIRA;BR;BR;4,8;1,15;16,6;0,01
56054;S2 RIO;2009;3;Madeira;59;TRAINEIRA;BR;BR;3,25;0,85;12,2;8,04
58520;POLARES V;1994;3;Madeira;59;TRAINEIRA;BR;BR;3,2;0,65;11;4
55538;MAR VERMELHO 1;2008;3;Madeira;59;TRAINEIRA;BR;BR;4,68;1,2;16;11,68
55311;SECRETA RIO II;1992;3;Madeira;59;TRAINEIRA;BR;BR;3,1;0,7;10;6,63
59559;ELLO FORTE II;2012;3;Madeira;59;TRAINEIRA;BR;BR;4,34;0,01;13;11,73
59432;TRAVESSIA X;2013;3;Madeira;59;TRAINEIRA;BR;BR;3,45;;13,8;6,9
56304;POLARES VIII;2001;3;Madeira;59;TRAINEIRA;BR;BR;4,34;1,42;12,77;4
37939;OLIVEIRA LOPES;2000;3;Madeira;59;TRAINEIRA;BR;BR;5,3;1,1;17;20,9
55991;JANAINA MAR;2015;3;Madeira;59;TRAINEIRA;BR;BR;3,4;0,95;12;7,09
54443;MAROLA IV;2007;4;Fibra de Vidro;59;TRAINEIRA;BR;BR;3,2;0,3;10,2;0,01
50879;S2 DUDU;2004;3;Madeira;59;TRAINEIRA;BR;BR;3,72;;11,2;6,8
30285;PIAUI XIX;1991;1;Aço;59;TRAINEIRA;BR;BR;6,7;3,24;24,16;122,58
57272;ZÉ CUTIA;2005;3;Madeira;59;TRAINEIRA;BR;BR;4,33;0,95;13,3;10,71
59080;MAMUTE IV;2014;3;Madeira;59;TRAINEIRA;BR;BR;7,17;;20,74;68,1
57883;PARCEL DIVE BOAT;1992;3;Madeira;59;TRAINEIRA;BR;BR;3,75;;12,25;10,51
56562;POMBO CORREIO I;2002;3;Madeira;59;TRAINEIRA;BR;BR;3,95;1,1;16,22;15,54
58363;COQUILLE RIO III;2001;3;Madeira;59;TRAINEIRA;BR;BR;4,23;0,85;11,85;13,3
51612;HILARIO RIO;2011;;;59;TRAINEIRA;BR;BR;2,7;1,85;8,52;3,93
58691;AM MANOEL LOPES;2012;;;59;TRAINEIRA;BR;BR;3,9;;12,5;9,72
43563;CAPIVARI;1989;1;Aço;59;TRAINEIRA;BR;BR;6,1;;24,04;52,6
58695;AM ANEQUIM;2015;3;Madeira;59;TRAINEIRA;BR;BR;3,82;0,9;12,4;9,32
55458;ELLO FORTE;2012;3;Madeira;59;TRAINEIRA;BR;BR;3,65;1,05;12,3;3,33
41968;GIRASSOL XVII;2002;3;Madeira;59;TRAINEIRA;BR;BR;3,5;1,1;12,2;9,41
53543;GIRASSOL XXVI;2010;3;Madeira;59;TRAINEIRA;BR;BR;3,2;0,85;11,9;0,01
54366;RIOLA MAR I;1995;;;59;TRAINEIRA;BR;BR;2,6;;8,8;0,01
58901;SLN IV;1983;3;Madeira;59;TRAINEIRA;BR;BR;3;0,65;10,8;4,33
47861;RAYSA;1993;3;Madeira;59;TRAINEIRA;BR;BR;3,5;1,1;11,55;0,01
9952;BRAVAMAR XVIII;2000;4;Fibra de Vidro;60;BOTE;BR;BR;2,25;0,2;6,8;0,01
56178;PIRATA;2013;3;Madeira;60;BOTE;BR;BR;;;5,6;
60204;CONSTREMAC 12-02;2015;5;Alumínio;60;BOTE;BR;BR;1,9;0,36;7,2;0,01
36887;ROVETE;1996;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
56604;VÔ GERALDO;2007;5;Alumínio;60;BOTE;BR;BR;;;5,2;0,01
51177;SERGIPANO;2001;3;Madeira;60;BOTE;BR;BR;2,04;0,52;12,3;
47807;GUDE GUDE;1989;3;Madeira;60;BOTE;BR;BR;3;;9,5;0,01
53269;SANTANA I;2002;3;Madeira;60;BOTE;BR;BR;3,7;0,4;9,58;0,01
59964;OCEANICA CLEAN II;2017;3;Madeira;60;BOTE;BR;BR;1,6;0,38;7;0,01
10153;FORTE;1987;3;Madeira;60;BOTE;BR;BR;5,2;1,3;16,5;25
51178;AMIGO;2008;3;Madeira;60;BOTE;BR;BR;1,8;0,2;10,55;4
46591;TOPMAR III;1997;3;Madeira;60;BOTE;BR;BR;2,5;;7,5;0,01
36919;CUNHA;2008;5;Alumínio;60;BOTE;BR;BR;;;4,9;0,01
35640;JB ATLANTICA;2004;3;Madeira;60;BOTE;BR;BR;3,55;0,8;11;2,6
22719;OCEANICA VII (EX-INTERBOTE);2002;3;Madeira;60;BOTE;BR;BR;2,1;0,38;6;0,01
54698;JUPTER-I;2006;4;Fibra de Vidro;60;BOTE;BR;BR;2,15;;6,7;
42623;UNIVERSO;1999;4;Fibra de Vidro;60;BOTE;BR;BR;;;3,6;0,01
9618;RTB II;1981;3;Madeira;60;BOTE;BR;BR;2,4;0,8;11;2,8
45754;ECOWATER XXI;2005;4;Fibra de Vidro;60;BOTE;BR;BR;2,53;;6;1
42835;RECANTO DO MAR III;1991;3;Madeira;60;BOTE;BR;BR;4,76;1,7;15,2;34,3
31214;HIDROTOPO;2004;3;Madeira;60;BOTE;BR;BR;3,5;0,9;11,2;8,81
52510;MARPROA I;1998;3;Madeira;60;BOTE;BR;BR;3,14;0,21;11;5,1
57158;MAJOR II;2000;3;Madeira;60;BOTE;BR;BR;3,1;0,9;10;0,01
46589;TOPMAR II;1995;3;Madeira;60;BOTE;BR;BR;;;5;0,01
45995;HERMASA MAGGI III;1997;5;Alumínio;60;BOTE;BR;BR;1,43;0,43;6;1,72
22261;CAÍCO I;2005;3;Madeira;60;BOTE;BR;BR;;;5,5;0,01
37947;KARACA;1998;4;Fibra de Vidro;60;BOTE;BR;BR;;;;0,01
60097;JMA;2012;3;Madeira;60;BOTE;BR;BR;3,1;0,4;9,6;
9103;BALI;2000;4;Fibra de Vidro;60;BOTE;BR;BR;2,6;0,8;7,4;1,2
56658;TSUNAMI;2013;3;Madeira;60;BOTE;BR;BR;3,5;0,01;10;0,01
46590;TOP MAR 01;1966;3;Madeira;60;BOTE;BR;BR;2,15;;6,5;1,9
59898;SERV X;2014;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59917;SERV XXXIII;2007;5;Alumínio;60;BOTE;BR;BR;2,2;0,4;7,95;0,01
53421;ALPINA BRIGGS CXIII (113);2008;5;Alumínio;60;BOTE;BR;BR;1,35;0,18;6;0,5
40863;ECOMARITIMO;2006;3;Madeira;60;BOTE;BR;BR;4,87;0,9;13;10
38629;PORTO VALE II;2007;3;Madeira;60;BOTE;BR;BR;4,6;1,7;16,3;24
8863;SÃO JORGE II;1981;3;Madeira;60;BOTE;BR;BR;4;0,9;12,8;4,7
59919;SERV XXXVI;2007;5;Alumínio;60;BOTE;BR;BR;2,2;0,4;7,95;0,01
51742;VISION SHOW BOAT 4;2013;5;Alumínio;60;BOTE;BR;BR;;;5,9;0,01
54865;REI DAVI;2003;3;Madeira;60;BOTE;BR;BR;;;10,84;2,5
53437;ALBRIGGS LXVI (66);2007;5;Alumínio;60;BOTE;BR;BR;2,2;0,5;7,95;
53438;ALBRIGGS LXIII (63);2003;5;Alumínio;60;BOTE;BR;BR;2,31;0,8;9;2,3
41298;RKA III;1978;3;Madeira;60;BOTE;BR;BR;3,6;0,5;10,75;3
41398;HYDROS I;2003;3;Madeira;60;BOTE;BR;BR;1,4;0,8;11,7;7
8859;VITORIANO;1979;3;Madeira;60;BOTE;BR;BR;4;0,9;12;5,2
52935;APOIO XII;1989;3;Madeira;60;BOTE;BR;BR;3,92;0,9;11,3;18,6
59906;SERV XIX;2012;5;Alumínio;60;BOTE;BR;BR;2,2;0,5;8,85;3,3
60018;ALPINA BRIGGS LXIX (69);2003;5;Alumínio;60;BOTE;BR;BR;2,2;0,7;5,8;0,01
55426;BOLEK S;1995;3;Madeira;60;BOTE;BR;BR;;;9,45;0,01
53851;RABI;1995;3;Madeira;60;BOTE;BR;BR;2,5;0,6;7,5;2,9
60024;ALBRIGGS CXIV (114);2009;5;Alumínio;60;BOTE;BR;BR;2,8;0,6;9,75;2,29
8845;ASTEOMAR IV;2003;3;Madeira;60;BOTE;BR;BR;5,18;1,2;13,7;9,9
31661;TUBARÃO;2002;5;Alumínio;60;BOTE;BR;BR;;;5,9;1
35914;RAISA II;2008;3;Madeira;60;BOTE;BR;BR;4,77;1,3;12,8;26,2
48129;GRANDE BONANÇA II;2011;3;Madeira;60;BOTE;BR;BR;3,05;0,5;8,7;1,9
41971;NAVEGADOR I;1998;3;Madeira;60;BOTE;BR;BR;3,1;0,6;9,4;2,3
59908;SERV XXI;2014;5;Alumínio;60;BOTE;BR;BR;;;4,2;0,01
42618;APOIO 3;2011;3;Madeira;60;BOTE;BR;BR;3,1;0,5;9,67;1,8
59905;SERV XVIII;2014;5;Alumínio;60;BOTE;BR;BR;2,2;0,5;7,95;3,3
55456;RAISA A IV;2010;3;Madeira;60;BOTE;BR;BR;4,16;0,7;11,95;9,13
43590;SERVPORTO III;2010;3;Madeira;60;BOTE;BR;BR;2,7;0,82;11,95;6,02
53454;ALPINA BRIGGS LII (52);2003;5;Alumínio;60;BOTE;BR;BR;;;50;
32023;MARUJO AMIGO;2007;;;60;BOTE;BR;BR;;;4,2;0,01
53473;ALPINA BRIGGS XXIV (24);2001;5;Alumínio;60;BOTE;BR;BR;;;5;
50620;DU PORTO I;2014;;;60;BOTE;BR;BR;;;4,98;0,01
50520;SANTOS II;2013;5;Alumínio;60;BOTE;BR;BR;1,6;0,14;7;1,9
53476;ALPINA BRIGGS XVII (17);2000;5;Alumínio;60;BOTE;BR;BR;2,08;0,2;5,8;0,9
50512;ECOWATER XXIV;2007;5;Alumínio;60;BOTE;BR;BR;;;5;
53465;ALPINA BRIGGS XIII (13);2001;5;Alumínio;60;BOTE;BR;BR;2,08;0,2;5,8;0,9
53495;ALPINA BRIGGS XXV (25);2001;5;Alumínio;60;BOTE;BR;BR;;;5;
9287;MARANIL II;1984;3;Madeira;60;BOTE;BR;BR;2,8;;9,5;1,9
33755;ADVENTURE-M;2003;3;Madeira;60;BOTE;BR;BR;3,9;1,1;12,6;0,01
53478;ALPINA BRIGGS LIV (54);2004;5;Alumínio;60;BOTE;BR;BR;;;5;
38521;NADIA;2005;3;Madeira;60;BOTE;BR;BR;5;0,9;12,5;6,5
12100;ASTEOMAR III;1997;3;Madeira;60;BOTE;BR;BR;4;0,9;11,6;8,6
53477;ALPINA BRIGGS LXVII (67);2004;5;Alumínio;60;BOTE;BR;BR;2,22;0,6;6,7;1,4
50222;DJK SIQUEIRA II;2013;5;Alumínio;60;BOTE;BR;BR;1,6;0,14;7;0,18
11364;ENTERPA B III;1983;1;Aço;60;BOTE;BR;BR;2,4;0,6;9;1,7
49438;BRANDO;2013;5;Alumínio;60;BOTE;BR;BR;1,6;;7;
53461;ALBRIGGS CVIII (108);2007;5;Alumínio;60;BOTE;BR;BR;;;5,1;
52178;IPEFAN;2014;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
35477;DIANA I;1982;3;Madeira;60;BOTE;BR;BR;4,5;;15,4;18
35903;BRISA MAR;2007;3;Madeira;60;BOTE;BR;BR;3,36;0,6;12;5
11140;FABIANA XLVII;1974;3;Madeira;60;BOTE;BR;BR;3,1;0,7;12,5;2,7
9180;TRANS KELVIN;1993;3;Madeira;60;BOTE;BR;BR;4,2;1;11,5;8,2
47510;BIG JOHN VII;2013;1;Aço;60;BOTE;BR;BR;7,4;2,98;28,11;194,6
53519;ALPINA BRIGGS LXI (61);2004;5;Alumínio;60;BOTE;BR;BR;;;;
47362;NETO III;2001;3;Madeira;60;BOTE;BR;BR;3,9;1,1;12,5;7,7
50223;AMANDA I;2013;5;Alumínio;60;BOTE;BR;BR;1,6;0,14;7;0,18
50511;ECOWATER XXIII;2007;5;Alumínio;60;BOTE;BR;BR;;;5;
50224;GUSTAVO I;2013;5;Alumínio;60;BOTE;BR;BR;1,6;0,14;7;0,18
59907;SERV XX;2014;5;Alumínio;60;BOTE;BR;BR;;;4,2;0,01
59882;CDA VI;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59889;SERV I;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
59880;CDA IV;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59879;CDA III;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59881;CDA V;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
44904;ZM-TUNA;2011;5;Alumínio;60;BOTE;BR;BR;;;4,95;0,01
59897;SERV IX;2014;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59901;SERV XIII;2014;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59877;CDA I;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59896;SERV VIII;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
59902;SERV XV;2014;5;Alumínio;60;BOTE;BR;BR;2,2;0,5;7,95;3,3
59899;SERV XI;2014;5;Alumínio;60;BOTE;BR;BR;;;;0,01
59883;CDA VII;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59900;SERV XII;2014;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
60351;MARÉ MANSA II;2017;5;Alumínio;60;BOTE;BR;BR;1,7;;7;
38187;CRUEL MARES III;2009;3;Madeira;60;BOTE;BR;BR;4,5;0,65;14,3;7,3
44255;CRUEL MARES I;2011;3;Madeira;60;BOTE;BR;BR;4,55;0,75;12,72;7,2
50756;AMIGO DO MAR;2001;;;60;BOTE;BR;BR;2,6;;6,4;0,01
33584;INTERPRISE IX;1995;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
58406;SUPPLY THREE I;2017;5;Alumínio;60;BOTE;BR;BR;1,7;0,68;5,5;1,26
11333;TRANSBIG XV;1982;3;Madeira;60;BOTE;BR;BR;1,94;;15,3;4,4
52344;J M SERV;1989;3;Madeira;60;BOTE;BR;BR;3;;9,5;0,1
59884;CDA VIII;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59885;CDA 09;2018;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59311;HYDROS V;2013;5;Alumínio;60;BOTE;BR;BR;;0,01;4,95;0,01
59886;CDA 10;2018;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
58378;MARÉ MANSA;2016;5;Alumínio;60;BOTE;BR;BR;1,7;;7;0,01
59888;CDA 12;2018;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59904;SERV XVII;2014;5;Alumínio;60;BOTE;BR;BR;2,2;0,5;7,95;3,3
59878;CDA II;2017;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59894;SERV VI;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
11370;INTERPRISE VII;2005;3;Madeira;60;BOTE;BR;BR;3,64;0,8;123;8
11778;PALANGANA IX (SUCATEADA);2004;3;Madeira;60;BOTE;BR;BR;2,8;0,8;10,45;0,4
12297;ESQUALO;2000;1;Aço;60;BOTE;BR;BR;4,6;2,1;17;40,7
60013;ALPINA BRIGGS LIII (53);2003;5;Alumínio;60;BOTE;BR;BR;0,01;0,01;5;0,01
9692;ZM-ARGO;1992;1;Aço;60;BOTE;BR;BR;3,5;0,9;11,6;
59903;SERV XVI;2014;5;Alumínio;60;BOTE;BR;BR;2,2;0,5;7,95;3,3
38628;PORTO VALE;2006;3;Madeira;60;BOTE;BR;BR;3,5;1;11,65;13
43169;LAVÍNIA;2003;3;Madeira;60;BOTE;BR;BR;4,1;1,2;12,05;12,63
43170;JASMINY;2010;3;Madeira;60;BOTE;BR;BR;4,15;0,9;12,05;10,18
11789;PALANGÃO I (SUCATEADA);2003;3;Madeira;60;BOTE;BR;BR;1,7;;5,4;0
42292;CHAPECÓ;2007;5;Alumínio;60;BOTE;BR;BR;;;;
11647;JACILEIDE;1982;3;Madeira;60;BOTE;BR;BR;3,4;1;9;2,7
39986;GRANDE BONANÇA;1986;3;Madeira;60;BOTE;BR;BR;3;0,7;10,4;3,3
42291;PRIMAVERA;2000;5;Alumínio;60;BOTE;BR;BR;1,86;0,04;5,86;0,07
58224;E L C;2017;5;Alumínio;60;BOTE;BR;BR;1,3;;7;
59890;SERV II;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
59887;CDA 11;2018;5;Alumínio;60;BOTE;BR;BR;;;5;0,01
59895;SERV VII;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
59891;SERV III;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
9623;KASKAO;2000;1;Aço;60;BOTE;BR;BR;2,3;0,5;6,4;0,9
59893;SERV V;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
30963;PRINCESA JULIA;2003;3;Madeira;60;BOTE;BR;BR;3,8;0,7;11,2;0,01
59892;SERV IV;2014;5;Alumínio;60;BOTE;BR;BR;2,1;0,4;6;1,6
58729;ODM 3 IRMÃOS;2015;5;Alumínio;60;BOTE;BR;BR;1,7;;7;0
11777;BAMBAM;2000;3;Madeira;60;BOTE;BR;BR;2,6;0,6;8;4,5
58725;DEUS É FIEL;;5;Alumínio;60;BOTE;BR;BR;;;8;0
56258;PORTO SUL;2007;3;Madeira;60;BOTE;BR;BR;2,7;0,4;93;1,5
9624;KASKÃO I;2000;1;Aço;60;BOTE;BR;BR;2,3;;6,4;0,9
58955;SERV XIV;2014;5;Alumínio;60;BOTE;BR;BR;2,2;0,5;7,95;3,3
53524;ALBRIGGS XVI (16);2000;5;Alumínio;60;BOTE;BR;BR;2,08;0,2;5,8;0,9
54481;PORTO VALE XII;2015;;;60;BOTE;BR;BR;2,9;0,8;6,95;1,19
45463;STARNORT XV;1986;1;Aço;60;BOTE;BR;BR;4,9;1,8;18;31
40426;SD 2;2002;;;60;BOTE;BR;BR;;;4,4;0,01
54482;PORTO VALE XI;2015;;;60;BOTE;BR;BR;2,9;0,8;6,95;1,2
50617;RIACRUZ;1988;;;60;BOTE;BR;BR;2,55;;7,5;0,01
35636;JB NEG;2008;4;Fibra de Vidro;60;BOTE;BR;BR;2,37;0,32;7,5;1
48288;ZM-RIO DOCE III;2007;4;Fibra de Vidro;60;BOTE;BR;BR;;;5,6;0,01
55061;ZM-APOIO;2014;4;Fibra de Vidro;60;BOTE;BR;BR;0,01;0,01;4,75;0,01
57043;RIACHO;2017;;;60;BOTE;BR;BR;2,3;0,4;7,8;0,5
31056;RTB I;1987;1;Aço;60;BOTE;BR;BR;2,3;0,5;9,3;2,2
38538;ECO BOAT;2002;4;Fibra de Vidro;60;BOTE;BR;BR;;;4,2;0,01
50618;RIACRUZ II;2007;;;60;BOTE;BR;BR;3;;10,23;0,01
45272;SEA LADY;2012;;;60;BOTE;BR;BR;2,7;0,7;9,3;0,01
45755;ECOWATER 401M2006005259;2005;;;60;BOTE;BR;BR;;;4,2;0
45578;ECOWATER  401M2006002934;2005;;;60;BOTE;BR;BR;;;4,2;0,01
45574;ECOWATER 401M2006005275;2005;;;60;BOTE;BR;BR;;;4,2;
50225;CHAIANE;2013;;;60;BOTE;BR;BR;1,6;0,14;7;0,18
43668;OCP 08 (EX-APOIO III);2011;;;60;BOTE;BR;BR;;;5;0,01
45577;ECOWATER  401M2006005267;2005;;;60;BOTE;BR;BR;;;4,2;0,01
50379;ARARA II;2006;;;60;BOTE;BR;BR;;;18,5;0,01
42827;SANTA CHATA;2010;;;60;BOTE;BR;BR;;;5,5;0,01
49321;JOIA RARA;2013;;;60;BOTE;BR;BR;2,6;0,4;6,5;0,01
7580;TRANS KENIA;1990;3;Madeira;60;BOTE;BR;BR;4,7;1,1;14,3;10,6
59749;SKUA;2013;3;Madeira;60;BOTE;BR;BR;3,27;0,01;8,32;0,01
38539;STARNORT XII;2010;1;Aço;60;BOTE;BR;BR;5,25;1,5;18,6;26
29188;AQUARIUS;1973;1;Aço;60;BOTE;BR;BR;6,81;3,2;25,34;156
48118;RTB III;1998;;;60;BOTE;BR;BR;;;5;0,01
55423;COMANDANTE EDUARDO;2004;4;Fibra de Vidro;60;BOTE;BR;BR;1,82;0,4;7,5;
53857;NAVENOR II;2007;3;Madeira;60;BOTE;BR;BR;2,87;0,6;8;1,8
59716;MURALHA;2011;3;Madeira;60;BOTE;BR;BR;4,4;0,65;11,56;5
51908;SEAQUEST R5;2012;;;60;BOTE;BR;BR;;;;0,01
36215;COSTA AZUL III;2004;;;60;BOTE;BR;BR;2,5;0,4;6,7;0,01
12099;ASTEOMAR II;1987;;;60;BOTE;BR;BR;4;0,9;11,63;6,3
52183;GUDE-GUDE I;1989;;;60;BOTE;BR;BR;3;;10,5;0,01
35637;JB HENZO;2006;;;60;BOTE;BR;BR;2,6;0,4;6,5;1,7
35641;JB;2005;;;60;BOTE;BR;BR;2,6;0,4;6,5;0,01
59022;FORT MAR;2008;4;Fibra de Vidro;60;BOTE;BR;BR;2,36;0,37;5,53;1
42398;MARUJO AMIGO VII;2008;4;Fibra de Vidro;60;BOTE;BR;BR;2,35;0,35;5,5;1
10026;ZODIAC;1998;;;60;BOTE;BR;BR;1,8;;5;0,01
55008;GAROTINHO;2007;4;Fibra de Vidro;60;BOTE;BR;BR;1,9;0,6;7,2;
12090;GIRAMAR II;2002;;;60;BOTE;BR;BR;2,8;;6;0,01
54161;VITORIA III;1967;;;60;BOTE;BR;BR;3,2;;13;14,6
37243;APOIO I;2006;1;Aço;60;BOTE;BR;BR;2,61;0,4;5,13;0,98
43805;APOIO 6;2009;4;Fibra de Vidro;60;BOTE;BR;BR;;;5;0,01
37244;APOIO 2;2006;1;Aço;60;BOTE;BR;BR;2,61;0,4;5,13;1,1
34960;MRB MIUDO;2006;1;Aço;60;BOTE;BR;BR;3,1;0,8;10,2;0,01
53424;ALBRIGGS CXVI (116);2010;;;60;BOTE;BR;BR;;;4,2;
58133;EJA I;2016;4;Fibra de Vidro;60;BOTE;BR;BR;;;4,98;0,01
41970;COSTÃO;1991;4;Fibra de Vidro;60;BOTE;BR;BR;2,8;0,77;8,1;3,44
58129;S2 APOIO 1;2014;4;Fibra de Vidro;60;BOTE;BR;BR;;;5,9;
55280;OS ROMA II;2007;;;60;BOTE;BR;BR;;;;0
40561;PASSA TEMPO I;2008;4;Fibra de Vidro;60;BOTE;BR;BR;3,15;0,5;8,3;2,5
11352;POLARIS I;1997;;;60;BOTE;BR;BR;3,45;0,85;12,45;5,92
40043;DUIKER;2008;4;Fibra de Vidro;60;BOTE;BR;BR;3,65;0,6;10,7;4
60380;SP 01;2015;4;Fibra de Vidro;60;BOTE;BR;BR;1,6;0,2;5,6;8,3
32021;OURO DO MAR;2008;4;Fibra de Vidro;60;BOTE;BR;BR;2,6;0,4;6,5;1,7
53965;FOCAMAR;1998;4;Fibra de Vidro;60;BOTE;BR;BR;0,01;0,01;4;25
52897;GRANDE BONANÇA III;1964;;;60;BOTE;BR;BR;4,3;;;18,7
54114;SURF RESGATE 007;1995;;;60;BOTE;BR;BR;;;5;0,01
58130;S2 APOIO 2;2014;4;Fibra de Vidro;60;BOTE;BR;BR;;;5,9;
48295;TRANSMAR IV;2012;4;Fibra de Vidro;60;BOTE;BR;BR;;;5;
57134;CEATE III;2012;4;Fibra de Vidro;60;BOTE;BR;BR;;;4,87;
56733;VITOR;2008;;;60;BOTE;BR;BR;;;4,5;0,01
36605;BRUTO;2002;1;Aço;60;BOTE;BR;BR;;;4,2;0,01
12075;ECOWATER X;;4;Fibra de Vidro;60;BOTE;BR;BR;2,53;0,3;6;0,9
52177;WOLF 01;1990;4;Fibra de Vidro;60;BOTE;BR;BR;;;3,6;
13673;ECOWATER XX;2005;4;Fibra de Vidro;60;BOTE;BR;BR;2,53;0,3;6;0,9
58003;MULTI NAVAL III;2015;4;Fibra de Vidro;60;BOTE;BR;BR;2,6;0,4;8,2;0,01
44634;MARGILL IX;2005;;;60;BOTE;BR;BR;2,56;0,3;6,3;1,5
44703;TRANS BOAT;1997;4;Fibra de Vidro;60;BOTE;BR;BR;;;3,5;0,01
44688;UNIVERSO III;2008;4;Fibra de Vidro;60;BOTE;BR;BR;1,6;0,23;5,5;1
38808;MRB GOLFINHO;2008;;;60;BOTE;BR;BR;2,56;0,42;6,2;0,9
35935;AVALON I;2005;1;Aço;60;BOTE;BR;BR;3,8;1;11;4,5
42828;SUPERSUB I;2011;4;Fibra de Vidro;60;BOTE;BR;BR;2,85;0,4;9,5;4,35
45462;DRAG STAR;2007;;;60;BOTE;BR;BR;2,92;0,6;8,25;2,5
52542;PAMPO;2000;4;Fibra de Vidro;60;BOTE;BR;BR;3,5;0,8;8,5;0,01
57523;LUAMAR VI;2017;4;Fibra de Vidro;60;BOTE;BR;BR;1,95;0,28;7,2;1,84
50366;ZM WAHOO;2003;4;Fibra de Vidro;60;BOTE;BR;BR;0,01;;4,5;0,01
43786;LAGO SERPA III;2010;1;Aço;60;BOTE;BR;BR;4,5;1,1;12,18;31,92
55730;COMTE SÃO FRANCISCO;;;;60;BOTE;BR;BR;;;;1
48726;TRANSMAR IX;2004;4;Fibra de Vidro;60;BOTE;BR;BR;2,4;0,6;8,2;1,71
43785;LAGO SERPA II;2010;1;Aço;60;BOTE;BR;BR;4,59;1,09;14,05;33,27
43804;RKA V;2010;1;Aço;60;BOTE;BR;BR;;;9,36;0,01
55741;SR. JULIO;1983;;;60;BOTE;BR;BR;2,5;;7,8;0,01
32024;GIRAMAR;2003;;;60;BOTE;BR;BR;;;4,2;0,01
